customer_id,email,email_type,email_date
4663,williamstracy@ferguson.com,P,2019-07-18
4663,jennifersmith@example.net,P,2017-06-03
4664,sandovalwayne@example.net,W,2016-05-27
4665,jill80@example.org,W,2017-03-24
4665,erin92@example.org,P,2015-12-21
4665,nathan80@bennett.info,P,2015-01-02
4666,jill80@example.org,W,2017-03-24
4666,erin92@example.org,P,2015-12-21
4666,nathan80@bennett.info,P,2015-01-02
4667,bgomez@example.net,P,2018-02-21
4669,morgankenneth@weber.biz,W,2016-03-07
4669,janicedillon@yahoo.com,P,2016-03-15
4670,jeffery54@kane-luna.com,P,2016-03-07
4670,tmelendez@hotmail.com,O,2020-06-26
4670,gcalhoun@bailey.org,P,2018-10-08
4673,jeremyroberts@williams.net,P,2015-07-10
4674,jeremyroberts@williams.net,P,2015-07-10
4677,candrews@example.net,W,2017-08-07
4677,millerangela@davis.com,W,2020-01-11
4678,nicholassmith@example.net,W,2015-06-29
4678,pthomas@example.com,P,2015-03-29
4679,xmckay@hotmail.com,P,2017-07-22
4679,heatherharris@hotmail.com,P,2020-04-21
4681,jasonkline@perry.com,P,2019-05-09
4681,richard68@example.net,W,2020-10-21
4681,anthonysmith@blanchard-lopez.org,P,2018-09-28
4682,valeriepoole@example.com,O,2019-07-29
4682,zkent@example.org,P,2017-03-12
4682,sarah75@example.com,P,2019-05-15
4682,haneybryan@example.com,W,2015-09-06
4683,paigemiller@fowler.com,W,2018-07-03
4683,kayla49@torres.com,P,2017-12-12
4683,matthew62@snyder-baker.com,W,2015-02-16
4684,diane19@example.org,P,2016-03-16
4684,rebecca21@example.net,P,2015-07-11
4684,ejackson@yahoo.com,W,2019-02-14
4684,scotthannah@hotmail.com,P,2020-02-12
4685,emilygreen@example.com,W,2020-06-06
4686,bsoto@mercado-diaz.info,W,2016-12-10
4687,ruizanthony@example.com,O,2015-02-16
4687,stephaniewang@yahoo.com,O,2017-02-01
4688,kenneth07@example.com,W,2019-02-02
4688,cortezbarbara@hotmail.com,W,2018-11-09
4689,gary20@daniels.com,P,2020-06-08
4689,sarahwilliams@gmail.com,P,2019-01-01
4689,alexandria89@example.com,W,2015-02-13
4690,gary20@daniels.com,P,2020-06-08
4690,sarahwilliams@gmail.com,P,2019-01-01
4690,alexandria89@example.com,W,2015-02-13
4691,brockkatherine@gmail.com,P,2016-07-11
4693,martincrystal@example.com,P,2016-01-30
4693,laurenwest@johnson.info,W,2020-07-30
4693,horncaroline@gmail.com,P,2015-06-23
4695,fcohen@example.org,P,2018-09-20
4695,robinsonkristin@hotmail.com,P,2017-10-23
4696,danielbrown@example.com,O,2019-04-08
4696,lhernandez@example.com,P,2018-08-03
4696,tracy98@lewis.org,P,2016-03-16
4696,ncross@example.net,W,2018-07-04
4697,danielbrown@example.com,O,2019-04-08
4697,lhernandez@example.com,P,2018-08-03
4697,tracy98@lewis.org,P,2016-03-16
4697,ncross@example.net,W,2018-07-04
4699,vanessatodd@hotmail.com,W,2016-09-02
4699,christiannewman@gmail.com,P,2018-11-23
4699,wesleyreyes@example.com,W,2019-08-16
4700,smithlaura@yahoo.com,P,2020-07-09
4700,james61@myers-allen.com,P,2019-06-16
4700,robert60@hotmail.com,P,2015-10-01
4701,sherry44@example.com,P,2019-07-09
4701,hdonovan@example.net,P,2018-06-13
4701,fritzdonald@example.com,P,2018-08-29
4701,bcarroll@owens.com,P,2019-08-23
4702,markskristin@rodriguez.com,P,2019-02-28
4702,johnsonkevin@watson-fox.biz,W,2017-05-15
4703,xmolina@chaney-cortez.org,P,2017-03-14
4707,debra74@diaz-holloway.com,W,2019-02-26
4707,ikirby@example.net,P,2018-03-01
4707,rodriguezpaula@example.org,W,2017-07-27
4708,samuel60@joyce.com,P,2019-08-26
4708,emcknight@gmail.com,P,2019-12-02
4708,jaredcox@hotmail.com,W,2018-10-21
4708,riveramichael@bradshaw-mcneil.com,P,2016-05-17
4709,cannonpaul@yahoo.com,W,2016-07-31
4709,mroberts@example.net,P,2018-06-19
4709,bowmanrebecca@example.net,W,2020-08-06
4710,cannonpaul@yahoo.com,W,2016-07-31
4710,mroberts@example.net,P,2018-06-19
4710,bowmanrebecca@example.net,W,2020-08-06
4711,nguyendebbie@shields.com,W,2018-12-20
4711,nkelley@hotmail.com,W,2018-02-12
4711,rebekah15@example.org,P,2016-03-02
4711,frederick59@franklin.info,P,2017-10-14
4712,yvilla@hotmail.com,P,2018-04-12
4712,michaelrodriguez@gmail.com,W,2015-03-30
4712,lharris@harris.net,P,2019-03-22
4712,garrettelizabeth@example.com,P,2020-11-30
4713,fieldsdavid@example.net,W,2017-04-25
4714,fward@beck.info,P,2015-08-05
4714,xmartin@davis-ibarra.com,P,2016-04-14
4715,david80@example.net,P,2016-01-28
4716,karenbaldwin@gmail.com,P,2018-11-09
4716,sarawatkins@yahoo.com,P,2020-06-08
4716,stevensbrandon@gmail.com,W,2015-04-08
4717,karenbaldwin@gmail.com,P,2018-11-09
4717,sarawatkins@yahoo.com,P,2020-06-08
4717,stevensbrandon@gmail.com,W,2015-04-08
4718,hughesjeremy@example.net,P,2017-12-11
4719,johnsonrobert@porter-fletcher.org,W,2016-03-25
4719,garciascott@example.org,W,2018-09-10
4719,jamie73@christensen.info,P,2018-05-31
4719,christopher25@example.org,P,2018-05-31
4720,sarahpearson@example.org,P,2017-12-18
4720,brownmonica@yahoo.com,P,2018-07-05
4721,bryan15@patel.com,P,2018-01-08
4721,lance62@branch-giles.net,W,2018-08-03
4721,george74@example.org,O,2017-01-11
4723,mercedes51@gmail.com,O,2016-11-16
4723,karlperez@example.net,P,2016-12-05
4723,abigailjohnston@gmail.com,P,2018-12-09
4724,mercedes51@gmail.com,O,2016-11-16
4724,karlperez@example.net,P,2016-12-05
4724,abigailjohnston@gmail.com,P,2018-12-09
4725,judy31@mccormick-horton.com,P,2020-11-28
4727,hicksmary@example.org,P,2017-03-25
4727,freemanrichard@example.net,P,2017-02-22
4728,rhart@example.com,P,2018-05-27
4728,ryan84@gmail.com,P,2017-05-02
4728,sherrymooney@example.org,O,2017-07-07
4729,johnsonkayla@example.org,O,2015-05-16
4729,rodneycruz@example.com,P,2020-05-20
4729,caitlinfleming@example.net,P,2015-04-22
4730,rdaniels@ramos.info,W,2017-06-23
4730,claytongonzalez@hotmail.com,P,2017-05-14
4730,douglasamber@yahoo.com,O,2015-08-31
4731,mary43@gmail.com,P,2015-04-26
4732,mbennett@friedman.com,O,2017-10-09
4732,bradley35@collins.com,P,2017-01-22
4732,davisshannon@miller-carrillo.com,W,2020-06-21
4732,jerry42@scott.com,P,2015-12-04
4733,mbennett@friedman.com,O,2017-10-09
4733,bradley35@collins.com,P,2017-01-22
4733,davisshannon@miller-carrillo.com,W,2020-06-21
4733,jerry42@scott.com,P,2015-12-04
4734,suemccarthy@example.com,W,2016-05-29
4734,catherinehensley@example.org,W,2020-04-26
4734,whitepenny@gmail.com,O,2016-06-08
4734,austin97@example.net,W,2020-01-04
4735,emilysmall@carter.com,O,2019-11-11
4735,lindafox@example.org,W,2018-09-22
4738,lyang@thomas.com,O,2017-01-26
4739,albertdiaz@example.net,O,2018-10-07
4739,randy72@solis.com,W,2015-12-22
4739,curtis55@allen.com,P,2018-02-25
4739,kathleendaniel@nelson.com,W,2016-08-22
4740,kristinware@example.net,P,2018-08-22
4740,heatherswanson@gmail.com,P,2015-06-16
4740,mary47@example.org,O,2015-11-27
4740,angelamedina@gmail.com,P,2016-11-18
4741,taylor61@ritter-howard.com,W,2016-11-15
4741,rsuarez@example.com,P,2018-02-17
4742,lopezbrenda@williamson-poole.com,P,2018-10-23
4742,davidholder@example.com,P,2017-11-16
4742,ecole@hotmail.com,W,2016-07-03
4742,jeffrey56@carter.com,W,2019-11-23
4743,lopezbrenda@williamson-poole.com,P,2018-10-23
4743,davidholder@example.com,P,2017-11-16
4743,ecole@hotmail.com,W,2016-07-03
4743,jeffrey56@carter.com,W,2019-11-23
4744,raymondtorres@example.com,P,2019-06-07
4745,kyliewells@example.org,P,2017-11-10
4745,vsanchez@example.com,P,2016-02-05
4746,kyliewells@example.org,P,2017-11-10
4746,vsanchez@example.com,P,2016-02-05
4747,castillomarc@mckee.com,P,2016-12-19
4749,shawn48@example.org,P,2018-09-19
4749,whitakerthomas@chavez.com,P,2020-09-07
4749,taylormoore@example.net,P,2017-06-10
4749,dawn29@yahoo.com,W,2018-09-30
4750,lewisalicia@ray.biz,P,2016-08-18
4750,michelleclark@williams-smith.com,P,2018-01-20
4750,donaldclarke@glenn.com,W,2019-05-14
4750,jerry42@scott.com,W,2015-03-07
4752,troyjones@yahoo.com,P,2016-06-03
4752,andreagross@yahoo.com,W,2016-02-12
4752,selenascott@jones.com,P,2016-09-03
4754,michelewilson@example.net,P,2016-08-01
4755,timothybrown@yahoo.com,W,2015-03-30
4756,davidtanner@peterson-frank.com,P,2015-08-10
4756,llyons@yahoo.com,P,2017-02-21
4757,douglas89@example.net,P,2018-05-07
4757,kylie49@gmail.com,W,2018-01-04
4758,pgreen@gmail.com,P,2020-03-07
4758,debra72@johnson.org,W,2018-06-09
4758,teresa13@example.org,W,2015-04-04
4758,davidhogan@example.org,W,2019-12-17
4759,blewis@example.com,W,2016-05-27
4759,andersonpaula@gmail.com,W,2017-06-30
4759,laurenbennett@example.com,P,2015-07-27
4759,dcontreras@example.net,W,2018-01-22
4760,garywebb@miller.com,W,2016-06-04
4760,nwilliams@example.net,W,2016-03-29
4764,tylergriffin@example.net,P,2017-02-20
4765,obaker@example.com,W,2018-09-20
4765,cassandrahunt@olsen-lawrence.org,W,2016-02-09
4765,newtonlisa@hotmail.com,O,2019-11-06
4765,cabreradean@example.org,W,2020-09-29
4766,rdaniels@ramos.info,P,2019-03-25
4766,tina11@hotmail.com,W,2015-04-24
4766,lopezchristina@yahoo.com,P,2020-06-26
4767,fglenn@gmail.com,P,2015-12-16
4767,parkeramy@hill.biz,P,2015-01-26
4768,ydavis@example.net,P,2016-02-03
4768,lindsay29@example.com,W,2015-04-25
4769,michaelholland@example.net,P,2018-04-08
4769,garrettcraig@hotmail.com,P,2018-06-27
4769,jdavis@gmail.com,P,2016-08-30
4769,justinreid@example.com,P,2016-10-27
4770,sandrabenson@watts.com,P,2016-08-15
4770,victorhamilton@yahoo.com,P,2018-10-10
4770,jerry42@scott.com,P,2015-02-09
4771,sandrabenson@watts.com,P,2016-08-15
4771,victorhamilton@yahoo.com,P,2018-10-10
4771,jerry42@scott.com,P,2015-02-09
4772,trojas@gmail.com,W,2015-04-15
4772,michelle34@example.org,W,2019-09-21
4772,roy67@yahoo.com,P,2019-09-23
4774,shepherdalex@williams.com,P,2019-11-19
4774,mcknightmadison@example.net,W,2015-05-01
4775,lori41@bruce-ray.biz,P,2018-08-12
4775,ykerr@example.net,O,2016-10-19
4776,johnhutchinson@example.com,W,2015-06-24
4777,cooperbenjamin@example.com,P,2019-10-30
4777,robert37@hooper.biz,P,2020-08-03
4777,russellbarron@example.org,P,2019-07-17
4778,edward09@gmail.com,P,2018-12-27
4778,xbrewer@example.net,P,2020-02-10
4778,mackenzie81@huerta.com,P,2018-11-06
4778,markmathis@sullivan.com,P,2017-05-27
4781,jennifer03@example.net,W,2017-05-22
4783,cmiller@gmail.com,W,2016-01-05
4783,julie64@example.com,P,2016-07-08
4784,whitebrian@gmail.com,W,2017-12-23
4784,srivera@yahoo.com,W,2020-10-06
4784,ichaney@ruiz.com,W,2020-05-27
4785,wrightdaniel@example.com,O,2016-08-20
4785,whitevictoria@example.org,P,2017-05-09
4786,julie77@hotmail.com,W,2015-08-25
4787,allisonstone@gmail.com,P,2020-03-16
4787,lynnpayne@myers.com,W,2018-08-09
4787,dnguyen@lawrence.com,O,2019-09-07
4788,irichard@gmail.com,P,2015-08-13
4788,ghernandez@vasquez.biz,P,2017-04-27
4788,vcarter@hotmail.com,P,2017-01-31
4788,daniel21@example.org,P,2016-02-07
4789,martinezcharles@gmail.com,W,2020-01-19
4789,higginskatherine@example.com,O,2016-09-02
4789,kimmolina@yahoo.com,W,2018-12-01
4790,qsmith@silva.com,W,2018-10-24
4791,elizabethjohnson@garcia.org,P,2019-05-04
4791,bentleytracy@example.com,P,2015-02-17
4793,mariahholden@yahoo.com,W,2016-01-07
4793,cordovabrian@yahoo.com,W,2015-04-03
4794,chavezjoshua@example.org,P,2020-08-02
4794,westcrystal@example.com,P,2016-01-26
4795,john43@example.org,W,2017-05-13
4795,matthew28@example.org,W,2019-06-09
4795,fritzdonald@example.com,P,2020-06-20
4796,gordonjames@example.com,W,2020-04-07
4797,nathannoble@clark-wilson.net,P,2017-10-17
4797,lewisbenjamin@hotmail.com,P,2015-08-31
4798,kking@friedman-hensley.info,W,2020-09-20
4799,myu@walker-ramirez.info,P,2018-04-08
4800,myu@walker-ramirez.info,P,2018-04-08
4801,kennethweeks@example.com,W,2017-05-05
4802,davidcarey@example.net,P,2019-02-16
4802,diane83@cannon.biz,P,2019-12-18
4802,ryanjohnson@hotmail.com,P,2020-02-18
4803,rodriguezroger@hotmail.com,W,2019-10-06
4803,jeremy70@example.net,P,2020-05-28
4803,cdeleon@example.com,P,2020-11-22
4804,lopezkevin@garcia-osborne.com,O,2017-07-13
4805,lopezkevin@garcia-osborne.com,O,2017-07-13
4806,jonesmelissa@gmail.com,O,2020-11-27
4806,erikawilson@mcknight.com,P,2015-10-06
4806,kaylacharles@mercado-lewis.org,W,2016-10-17
4807,sheryl59@example.org,O,2015-12-19
4807,alanhernandez@williams-brown.info,W,2019-02-03
4807,grosssara@example.net,P,2017-05-22
4807,jacobross@example.com,P,2020-04-13
4809,taraharris@example.com,W,2015-12-31
4809,maykeith@example.net,P,2020-06-13
4809,gilmoredavid@example.net,P,2017-12-28
4810,taraharris@example.com,W,2015-12-31
4810,maykeith@example.net,P,2020-06-13
4810,gilmoredavid@example.net,P,2017-12-28
4811,dnguyen@lawrence.com,O,2019-05-18
4811,carlsonbrian@example.net,O,2016-10-24
4811,brad17@example.net,W,2019-12-19
4812,eashley@yahoo.com,P,2015-07-17
4813,yangkyle@gmail.com,W,2015-07-28
4813,evanskeith@yahoo.com,P,2017-09-23
4813,craigmccann@wright.com,P,2018-09-04
4814,ihayes@example.org,P,2017-11-17
4814,sharoncase@example.net,P,2018-03-21
4815,ihayes@example.org,P,2017-11-17
4815,sharoncase@example.net,P,2018-03-21
4816,alicescott@example.org,O,2017-04-09
4817,johnsonmegan@example.net,P,2020-11-24
4817,jamie73@christensen.info,P,2018-05-14
4817,sandovalcody@gmail.com,W,2019-12-17
4817,connorblake@gmail.com,P,2018-03-12
4819,davidmorris@example.com,O,2015-02-10
4820,emily88@example.org,W,2015-11-21
4820,ashley58@gmail.com,P,2020-03-13
4820,ellenrobinson@hotmail.com,P,2018-10-16
4821,emily88@example.org,W,2015-11-21
4821,ashley58@gmail.com,P,2020-03-13
4821,ellenrobinson@hotmail.com,P,2018-10-16
4824,katherinepatterson@example.org,P,2015-03-19
4824,jillianpearson@example.com,W,2015-10-12
4826,uwright@example.com,W,2015-02-18
4827,careyeddie@reid.biz,P,2019-02-16
4827,melaniewagner@hotmail.com,P,2018-11-04
4827,jmorales@hotmail.com,O,2018-05-09
4827,martin46@pierce.com,P,2020-12-14
4828,nicolepham@example.org,W,2016-05-04
4828,linda20@mueller.com,P,2018-09-23
4828,amyers@gmail.com,P,2018-11-02
4828,portega@smith.com,P,2016-01-14
4829,omarluna@yahoo.com,P,2016-12-10
4829,thomas00@zimmerman.net,P,2015-06-25
4830,shawn48@example.org,P,2019-07-31
4830,selenascott@jones.com,P,2018-07-23
4830,oscarterry@example.org,P,2019-03-25
4831,stacy57@example.net,W,2019-06-01
4831,mcdowellstacy@example.net,P,2015-09-18
4831,chadfrank@anderson-kelley.com,W,2018-04-02
4831,martincarla@gordon-hudson.info,W,2016-12-09
4833,chenscott@coleman.net,W,2020-03-16
4833,jessicapeterson@example.com,P,2019-07-01
4833,ericfigueroa@example.com,W,2016-03-15
4834,chenscott@coleman.net,W,2020-03-16
4834,jessicapeterson@example.com,P,2019-07-01
4834,ericfigueroa@example.com,W,2016-03-15
4835,kathleen05@example.com,O,2019-09-13
4836,kathleen05@example.com,O,2019-09-13
4838,chungmichelle@example.org,W,2015-12-01
4838,mbutler@farmer.com,P,2015-01-24
4838,arthur63@howard.info,P,2017-08-15
4838,graytheresa@example.net,O,2015-08-23
4839,hilltiffany@gmail.com,P,2018-01-22
4839,kyle45@example.com,P,2019-12-30
4841,sandra58@example.net,P,2018-09-01
4841,mccoymichael@hammond.com,P,2018-11-12
4841,stephenthomas@cochran.biz,P,2019-01-14
4841,bhill@example.net,P,2017-09-28
4842,edward39@gmail.com,P,2016-05-11
4842,james24@gmail.com,W,2019-10-16
4842,tammy32@dennis-hughes.biz,P,2018-07-28
4842,brian25@hotmail.com,O,2016-10-09
4843,karen91@hotmail.com,P,2015-02-11
4843,ncross@example.net,P,2018-02-08
4843,briggsnathan@hotmail.com,P,2018-01-07
4844,xhurley@yahoo.com,P,2019-05-26
4844,nathaniel55@example.org,W,2016-11-30
4845,nsmith@example.org,P,2020-01-10
4845,uflynn@example.org,P,2018-09-07
4845,arnolddeborah@example.net,W,2018-10-14
4845,vmoore@hotmail.com,W,2015-01-04
4846,herreracarrie@hotmail.com,P,2018-12-30
4846,smithjeffrey@example.net,P,2018-06-30
4846,jasmineparks@example.net,P,2020-05-11
4846,katherinebennett@gmail.com,W,2019-05-30
4847,youngjamie@example.net,W,2016-11-07
4847,nroy@scott.com,P,2017-02-20
4847,robert42@nelson-sanders.org,P,2019-02-02
4849,rogersjamie@yahoo.com,P,2020-08-22
4849,joel85@example.net,W,2017-10-26
4850,rogersjamie@yahoo.com,P,2020-08-22
4850,joel85@example.net,W,2017-10-26
4851,walkeramy@example.com,O,2020-07-30
4852,leerobert@johnson.com,W,2018-02-04
4852,timothypatterson@example.com,W,2015-05-17
4853,johnsimon@gmail.com,W,2016-03-25
4853,jonathanlewis@herring.com,P,2017-07-30
4853,delgadomark@hotmail.com,O,2015-06-20
4854,brittany52@french.com,O,2019-03-25
4854,faulknerdaniel@example.net,P,2019-02-14
4854,nicholas83@yahoo.com,P,2017-04-25
4855,kevin70@example.com,P,2019-08-21
4856,aklein@hotmail.com,W,2018-11-09
4860,johnacosta@example.org,W,2016-08-20
4860,awallace@example.com,W,2017-08-05
4862,laurenarmstrong@example.org,W,2017-05-05
4862,agarcia@example.org,O,2018-09-18
4862,uwilliams@example.net,P,2020-10-10
4862,drichardson@yahoo.com,P,2019-09-01
4863,curtis11@phillips.com,P,2015-12-24
4863,bfry@snyder.com,P,2017-12-14
4863,jenniferyoung@williams.com,W,2015-10-21
4865,braunjohn@example.net,P,2019-05-20
4865,cdeleon@example.com,P,2018-12-09
4865,laura30@gmail.com,P,2018-03-01
4865,melaniehicks@gmail.com,W,2016-09-28
4866,cummingssharon@yahoo.com,P,2015-05-31
4867,edwardhouse@hotmail.com,P,2017-05-29
4869,angela96@graham.net,W,2016-02-28
4869,christophernovak@example.org,W,2018-02-17
4870,valenzuelatammy@example.com,W,2015-04-12
4870,audreybarnes@yahoo.com,P,2019-01-16
4870,rdouglas@serrano.net,P,2018-01-29
4870,mcraig@hanson.com,W,2018-06-11
4872,johnshaw@yahoo.com,W,2016-09-20
4872,sarahall@example.net,P,2016-06-10
4872,gordonmichelle@gmail.com,P,2020-05-06
4872,johndurham@wallace.com,O,2019-11-06
4874,robert45@hotmail.com,W,2020-09-26
4874,jonathan46@holden-lyons.com,P,2018-10-31
4874,frobles@example.org,W,2020-07-12
4877,walkersteven@hotmail.com,W,2020-01-25
4877,nicholas63@example.com,W,2015-12-24
4877,vmartin@example.net,P,2020-04-05
4877,nicole36@example.org,P,2019-06-26
4878,porteradam@example.net,P,2019-08-07
4878,dickersonsarah@example.org,P,2019-09-16
4878,cbryant@forbes.com,W,2017-05-11
4878,markcantu@example.net,W,2018-12-18
4879,brent48@example.com,P,2017-07-30
4880,nicole68@guerrero-george.com,W,2020-03-18
4880,mroberts@example.net,O,2018-05-25
4881,nicole68@guerrero-george.com,W,2020-03-18
4881,mroberts@example.net,O,2018-05-25
4882,johnsmith@example.net,W,2015-05-09
4885,channa@williams-sanford.info,P,2015-09-16
4885,ryanwalsh@barrett-martinez.com,P,2019-11-05
4885,stephanie38@example.com,P,2016-09-27
4885,anthonywhitaker@example.com,P,2018-09-28
4886,channa@williams-sanford.info,P,2015-09-16
4886,ryanwalsh@barrett-martinez.com,P,2019-11-05
4886,stephanie38@example.com,P,2016-09-27
4886,anthonywhitaker@example.com,P,2018-09-28
4887,rogersheather@yahoo.com,O,2020-04-16
4888,rogersheather@yahoo.com,O,2020-04-16
4889,jasmine18@ramirez-lopez.com,P,2015-02-08
4889,tara42@example.net,P,2017-06-14
4889,tmarks@yahoo.com,O,2017-12-06
4892,ustevens@example.net,P,2018-04-19
4892,wvillarreal@hotmail.com,P,2016-09-19
4893,ustevens@example.net,P,2018-04-19
4893,wvillarreal@hotmail.com,P,2016-09-19
4894,allisonstone@gmail.com,P,2017-10-20
4894,aflores@gallagher.com,P,2018-01-03
4894,shane19@gmail.com,P,2019-04-03
4894,daniel25@yahoo.com,O,2020-02-13
4895,william02@velez.net,P,2017-02-02
4896,rickywhite@example.net,O,2015-05-21
4897,jenkinssarah@patterson-west.net,P,2019-06-22
4898,carlywelch@bruce.biz,P,2016-07-07
4903,evan11@yahoo.com,O,2020-08-02
4903,ydavis@example.org,P,2017-02-11
4903,trevor75@evans-robinson.org,P,2015-06-24
4903,smithmark@example.org,W,2018-12-26
4905,heatherkeller@perkins.biz,P,2017-05-13
4905,daniel06@rosario-jackson.com,W,2017-09-12
4906,heatherkeller@perkins.biz,P,2017-05-13
4906,daniel06@rosario-jackson.com,W,2017-09-12
4907,lkelly@walsh-carlson.com,O,2017-08-11
4907,cindy45@hotmail.com,P,2017-07-28
4907,gbrown@gmail.com,W,2018-09-27
4908,vjohnston@yahoo.com,W,2017-05-03
4909,vjohnston@yahoo.com,W,2017-05-03
4910,susan37@example.com,P,2015-12-30
4910,savannahwalter@anthony-smith.com,W,2018-03-05
4910,usmith@gmail.com,P,2018-10-19
4912,pwillis@gmail.com,P,2017-06-01
4913,leejeremy@gmail.com,W,2015-01-07
4913,kerryturner@example.net,O,2016-07-04
4913,smithaaron@marsh.com,W,2020-05-22
4914,fjackson@example.com,P,2015-05-22
4914,veronicagonzalez@example.com,P,2016-01-21
4914,ryanhull@hotmail.com,W,2020-10-01
4915,zsmith@yahoo.com,W,2018-03-02
4915,meredithgilbert@rose-peterson.info,O,2017-05-14
4916,munozjessica@example.com,W,2018-06-03
4916,brownalan@moyer.com,P,2018-08-11
4916,ianoneal@rodriguez-sullivan.com,W,2019-05-11
4916,amanda77@example.org,P,2019-11-28
4917,munozjessica@example.com,W,2018-06-03
4917,brownalan@moyer.com,P,2018-08-11
4917,ianoneal@rodriguez-sullivan.com,W,2019-05-11
4917,amanda77@example.org,P,2019-11-28
4918,kyle08@hotmail.com,W,2015-08-06
4918,caitlin86@example.net,O,2018-03-02
4919,kyle08@hotmail.com,W,2015-08-06
4919,caitlin86@example.net,O,2018-03-02
4922,ericrodriguez@wolfe-thomas.com,P,2015-03-23
4922,lisajenkins@fields.com,P,2018-10-08
4922,smallzachary@example.net,O,2016-11-09
4923,travis28@gibbs.com,P,2016-02-20
4923,rodrigueznicholas@butler.org,P,2019-04-25
4923,wtorres@yahoo.com,W,2020-12-07
4924,travis28@gibbs.com,P,2016-02-20
4924,rodrigueznicholas@butler.org,P,2019-04-25
4924,wtorres@yahoo.com,W,2020-12-07
4925,moralesvincent@cain-henry.org,O,2016-05-14
4925,james19@hotmail.com,W,2019-09-02
4925,kayla49@torres.com,O,2015-01-12
4926,gjones@maldonado.biz,P,2015-11-07
4927,crystal01@example.org,O,2020-10-01
4927,eowens@klein-knight.biz,W,2016-12-25
4927,mitchellkim@bell-cervantes.com,P,2019-09-04
4928,khorne@example.org,W,2019-07-21
4928,victormcintosh@yahoo.com,P,2020-03-12
4929,khorne@example.org,W,2019-07-21
4929,victormcintosh@yahoo.com,P,2020-03-12
4930,pauljillian@example.net,P,2016-07-19
4931,wrightcrystal@boyd-reed.com,W,2020-02-05
4931,cweaver@example.org,P,2016-03-16
4932,denisetaylor@example.net,P,2018-11-14
4932,frederickporter@sherman.com,W,2015-05-11
4932,gcamacho@example.net,W,2016-04-27
4932,joseph61@gmail.com,P,2019-11-18
4933,matthew40@example.net,O,2017-11-09
4934,matthew40@example.net,O,2017-11-09
4937,johnsonchristopher@example.net,W,2017-05-06
4938,cynthiashepherd@gmail.com,W,2019-03-21
4938,michaelbest@thomas.com,W,2020-11-25
4938,arodriguez@yahoo.com,P,2018-04-10
4939,yreyes@yahoo.com,P,2020-09-27
4939,bwebb@jones.com,W,2019-10-28
4940,kmata@gmail.com,W,2020-08-10
4940,colleen99@daniels.org,P,2020-01-09
4941,aaron80@example.com,W,2019-11-07
4941,kaylaeaton@example.net,P,2015-09-12
4941,wayne24@example.com,O,2016-10-29
4941,chadlyons@garrison-white.com,P,2017-09-19
4943,melanieperez@dunn.com,O,2018-07-15
4943,christine02@parker.com,O,2020-03-04
4943,wrightjonathan@yahoo.com,W,2017-03-25
4943,juliemosley@example.net,W,2016-09-30
4944,morgan24@hotmail.com,P,2020-12-27
4945,morgan24@hotmail.com,P,2020-12-27
4946,alexandrasmith@anderson.com,P,2015-01-25
4946,rachel33@example.org,O,2020-11-14
4946,santiagomargaret@example.org,P,2019-02-13
4947,michael68@example.org,O,2020-05-03
4948,michael68@example.org,O,2020-05-03
4949,cookkenneth@yahoo.com,P,2020-04-02
4949,julieholt@hotmail.com,W,2018-09-22
4949,ygonzalez@johnson.org,P,2016-12-26
4950,ialvarez@example.net,P,2018-12-30
4950,christopherhunt@example.com,P,2019-10-08
4951,scox@example.com,W,2018-01-24
4951,richardjackson@harris.com,O,2018-01-29
4951,cassandra87@robinson-smith.net,W,2015-01-07
4951,allisonjohnson@jones-lowe.com,P,2015-06-05
4952,elizabeth73@example.com,W,2015-03-16
4952,ywu@example.net,P,2020-10-02
4952,amber64@lee.biz,P,2015-11-20
4953,elizabeth73@example.com,W,2015-03-16
4953,ywu@example.net,P,2020-10-02
4953,amber64@lee.biz,P,2015-11-20
4954,alyssa25@yahoo.com,P,2020-11-14
4954,anthonyhickman@example.net,W,2015-11-16
4954,melaniepaul@jensen.com,W,2020-12-01
4955,alyssa25@yahoo.com,P,2020-11-14
4955,anthonyhickman@example.net,W,2015-11-16
4955,melaniepaul@jensen.com,W,2020-12-01
4956,powelllauren@gmail.com,O,2018-04-23
4956,jacqueline61@flores-knight.com,P,2019-06-11
4957,newmanbrooke@gmail.com,P,2015-02-24
4957,njohnson@example.net,W,2017-09-12
4959,ashleycoleman@gmail.com,W,2016-04-10
4960,qsingleton@example.net,P,2015-04-08
4960,dlee@page-adkins.com,W,2017-05-05
4960,cabreradean@example.org,P,2017-10-17
4960,samuelstephens@example.com,P,2016-03-15
4961,qsingleton@example.net,P,2015-04-08
4961,dlee@page-adkins.com,W,2017-05-05
4961,cabreradean@example.org,P,2017-10-17
4961,samuelstephens@example.com,P,2016-03-15
4962,floreslisa@example.com,P,2016-07-13
4963,eskinner@gmail.com,W,2019-09-02
4963,josephdavis@example.net,P,2017-04-10
4965,muellerkimberly@example.com,W,2018-03-06
4965,bryanhuber@example.org,P,2020-10-18
4965,jeffrey29@example.com,W,2016-03-24
4966,colemanwilliam@example.com,W,2019-06-17
4966,averybrittany@hotmail.com,W,2018-08-28
4966,wolson@powers-davis.org,P,2018-04-19
4967,cynthia38@example.org,P,2019-12-18
4967,douglasamber@yahoo.com,P,2017-10-12
4967,cindy35@yahoo.com,P,2015-03-25
